 wavenumber    crosssection    coefficient
 4000.720000    7.3912558359E-23    2.1238308037E-03
 4000.760000    7.4622359523E-23    2.1442264931E-03
 4000.800000    7.5926413614E-23    2.1816976659E-03
 4000.840000    7.7786130276E-23    2.2351354527E-03
 4000.880000    8.0562655050E-23    2.3149171430E-03
 4000.920000    8.4222259115E-23    2.4200735605E-03
 4000.960000    8.8832073894E-23    2.5525336842E-03
 4001.000000    9.4417938323E-23    2.7130399798E-03
 4001.040000    1.0092992752E-22    2.9001578872E-03
 4001.080000    1.0818928075E-22    3.1087508292E-03
 4001.120000    1.1582437374E-22    3.3281404168E-03
 4001.160000    1.2322084263E-22    3.5406732910E-03
 4001.200000    1.2953556789E-22    3.7221229434E-03
 4001.240000    1.3383025710E-22    3.8455281322E-03
 4001.280000    1.3533012718E-22    3.8886259544E-03
 4001.320000    1.3370605282E-22    3.8419592006E-03
 4001.360000    1.2920811191E-22    3.7127137021E-03
 4001.400000    1.2255551956E-22    3.5215556516E-03
 4001.440000    1.1466271885E-22    3.2947609953E-03
 4001.480000    1.0637308778E-22    3.0565636685E-03
 4001.520000    9.8312092679E-23    2.8249360521E-03
 4001.560000    9.0862999243E-23    2.6108910448E-03
 4001.600000    8.4190933286E-23    2.4191734325E-03
 4001.640000    7.8390793843E-23    2.2525100794E-03
 4001.680000    7.3416350237E-23    2.1095725760E-03
 4001.720000    6.9203837266E-23    1.9885286694E-03
 4001.760000    6.5675315543E-23    1.8871388204E-03
 4001.800000    6.2752509936E-23    1.8031538425E-03
 4001.840000    6.0337117010E-23    1.7337490483E-03
 4001.880000    5.8424753191E-23    1.6787984787E-03
 4001.920000    5.6941378862E-23    1.6361746518E-03
 4001.960000    5.5827058812E-23    1.6041553671E-03
 4002.000000    5.5063398010E-23    1.5822120550E-03
 4002.040000    5.4630613610E-23    1.5697762679E-03
 4002.080000    5.4519369716E-23    1.5665797447E-03
 4002.120000    5.4731328329E-23    1.5726702419E-03
 4002.160000    5.5279979588E-23    1.5884353902E-03
 4002.200000    5.6192185224E-23    1.6146470446E-03
 4002.240000    5.7510401882E-23    1.6525251698E-03
 4002.280000    5.9296412303E-23    1.7038450542E-03
 4002.320000    6.1637183103E-23    1.7711056286E-03
 4002.360000    6.4653823489E-23    1.8577868897E-03
 4002.400000    6.8515123636E-23    1.9687389171E-03
 4002.440000    7.3457793335E-23    2.1107634173E-03
 4002.480000    7.9816396091E-23    2.2934738619E-03
 4002.520000    8.8066102991E-23    2.5305239928E-03
 4002.560000    9.8877821646E-23    2.8411919176E-03
 4002.600000    1.1316749761E-22    3.2517967549E-03
 4002.640000    1.3206225221E-22    3.7947256256E-03
 4002.680000    1.5656724273E-22    4.4988610914E-03
 4002.720000    1.8659324156E-22    5.3616392533E-03
 4002.760000    2.1988112315E-22    6.3181455612E-03
 4002.800000    2.5172988223E-22    7.2332995903E-03
 4002.840000    2.7546910613E-22    7.9154312350E-03
 4002.880000    2.8384909951E-22    8.1562250658E-03
 4002.920000    2.7581579552E-22    7.9253931361E-03
 4002.960000    2.5712919158E-22    7.3884453435E-03
 4003.000000    2.3316097857E-22    6.6997338411E-03
 4003.040000    2.0732374363E-22    5.9573171711E-03
 4003.080000    1.8256189206E-22    5.2458009649E-03
 4003.120000    1.6112971751E-22    4.6299609302E-03
 4003.160000    1.4409530892E-22    4.1404879301E-03
 4003.200000    1.3159405852E-22    3.7812723749E-03
 4003.240000    1.2336091078E-22    3.5446980609E-03
 4003.280000    1.1912867682E-22    3.4230874841E-03
 4003.320000    1.1890469979E-22    3.4166516454E-03
 4003.360000    1.2284690196E-22    3.5299283414E-03
 4003.400000    1.3169910769E-22    3.7842908966E-03
 4003.440000    1.4614775553E-22    4.1994636903E-03
 4003.480000    1.6646090169E-22    4.7831491493E-03
 4003.520000    1.9009739223E-22    5.4623288153E-03
 4003.560000    2.0918516772E-22    6.0108040198E-03
 4003.600000    2.1258730912E-22    6.1085624098E-03
 4003.640000    1.9720711241E-22    5.6666221459E-03
 4003.680000    1.7189866963E-22    4.9393999854E-03
 4003.720000    1.4677416114E-22    4.2174630609E-03
 4003.760000    1.2634138680E-22    3.6303401618E-03
 4003.800000    1.1100780205E-22    3.1897392634E-03
 4003.840000    9.9790227333E-23    2.8674093203E-03
 4003.880000    9.1586350981E-23    2.6316761013E-03
 4003.920000    8.5560858480E-23    2.4585373700E-03
 4003.960000    8.1014986723E-23    2.3279146087E-03
 4004.000000    7.7697348861E-23    2.2325843746E-03
 4004.040000    7.5298192770E-23    2.1636461357E-03
 4004.080000    7.3651724015E-23    2.1163358932E-03
 4004.120000    7.2646626649E-23    2.0874550535E-03
 4004.160000    7.2207291788E-23    2.0748310431E-03
 4004.200000    7.2283446625E-23    2.0770193043E-03
 4004.240000    7.2844495823E-23    2.0931406996E-03
 4004.280000    7.3886547295E-23    2.1230833922E-03
 4004.320000    7.5390770145E-23    2.1663062883E-03
 4004.360000    7.7382896151E-23    2.2235487741E-03
 4004.400000    7.9891616268E-23    2.2956352663E-03
 4004.440000    8.2953028849E-23    2.3836030283E-03
 4004.480000    8.6595189185E-23    2.4882582112E-03
 4004.520000    9.0805778343E-23    2.6092468382E-03
 4004.560000    9.5478663959E-23    2.7435192628E-03
 4004.600000    1.0035004666E-22    2.8834953761E-03
 4004.640000    1.0496961505E-22    3.0162357637E-03
 4004.680000    1.0878441114E-22    3.1258515263E-03
 4004.720000    1.1137530443E-22    3.2002992127E-03
 4004.760000    1.1278523215E-22    3.2408125977E-03
 4004.800000    1.1321838030E-22    3.2532588368E-03
 4004.840000    1.1334094659E-22    3.2567807020E-03
 4004.880000    1.1350532863E-22    3.2615041164E-03
 4004.920000    1.1440839914E-22    3.2874532786E-03
 4004.960000    1.1604228815E-22    3.3344020499E-03
 4005.000000    1.1844950276E-22    3.4035718454E-03
 4005.040000    1.2160375657E-22    3.4942073415E-03
 4005.080000    1.2543907106E-22    3.6044126876E-03
 4005.120000    1.2968257383E-22    3.7263470664E-03
 4005.160000    1.3458434410E-22    3.8671963473E-03
 4005.200000    1.3982191711E-22    4.0176947083E-03
 4005.240000    1.4522194316E-22    4.1728610552E-03
 4005.280000    1.5058717577E-22    4.3270276343E-03
 4005.320000    1.5568355860E-22    4.4734689845E-03
 4005.360000    1.6026341133E-22    4.6050681678E-03
 4005.400000    1.6408407297E-22    4.7148524733E-03
 4005.440000    1.6693228850E-22    4.7966941523E-03
 4005.480000    1.6865753729E-22    4.8462680894E-03
 4005.520000    1.6919207436E-22    4.8616276753E-03
 4005.560000    1.6856208144E-22    4.8435252258E-03
 4005.600000    1.6688210262E-22    4.7952520925E-03
 4005.640000    1.6433523091E-22    4.7220693384E-03
 4005.680000    1.6115593688E-22    4.6307143273E-03
 4005.720000    1.5755712648E-22    4.5273047774E-03
 4005.760000    1.5377119424E-22    4.4185183993E-03
 4005.800000    1.4986028720E-22    4.3061409493E-03
 4005.840000    1.4623704397E-22    4.2020293374E-03
 4005.880000    1.4288508355E-22    4.1057128662E-03
 4005.920000    1.3988331169E-22    4.0194588430E-03
 4005.960000    1.3728302881E-22    3.9447413525E-03
 4006.000000    1.3511514901E-22    3.8824486919E-03
 4006.040000    1.3339565181E-22    3.8330400232E-03
 4006.080000    1.3212953508E-22    3.7966589565E-03
 4006.120000    1.3131415903E-22    3.7732296393E-03
 4006.160000    1.3094208144E-22    3.7625382241E-03
 4006.200000    1.3100454007E-22    3.7643329336E-03
 4006.240000    1.3149468521E-22    3.7784169454E-03
 4006.280000    1.3239931392E-22    3.8044108816E-03
 4006.320000    1.3371516534E-22    3.8422210430E-03
 4006.360000    1.3543896031E-22    3.8917532057E-03
 4006.400000    1.3757026368E-22    3.9529948653E-03
 4006.440000    1.4011164147E-22    4.0260197553E-03
 4006.480000    1.4307595831E-22    4.1111975325E-03
 4006.520000    1.4645849638E-22    4.2083926329E-03
 4006.560000    1.5028006502E-22    4.3182030006E-03
 4006.600000    1.5455961438E-22    4.4411731554E-03
 4006.640000    1.5932202311E-22    4.5780179702E-03
 4006.680000    1.6459856180E-22    4.7296359855E-03
 4006.720000    1.7042710266E-22    4.8971154355E-03
 4006.760000    1.7685216841E-22    5.0817356525E-03
 4006.800000    1.8392492465E-22    5.2849668476E-03
 4006.840000    1.9170326947E-22    5.5084726860E-03
 4006.880000    2.0025216440E-22    5.7541197965E-03
 4006.920000    2.0964368364E-22    6.0239791858E-03
 4006.960000    2.1995746182E-22    6.3203391048E-03
 4007.000000    2.3127997962E-22    6.6456845212E-03
 4007.040000    2.4370330188E-22    7.0026608603E-03
 4007.080000    2.5732238459E-22    7.3939966228E-03
 4007.120000    2.7223032936E-22    7.8223670245E-03
 4007.160000    2.8851075765E-22    8.2901748759E-03
 4007.200000    3.0622657790E-22    8.7992278107E-03
 4007.240000    3.2540408079E-22    9.3502812756E-03
 4007.280000    3.4601367489E-22    9.9424849792E-03
 4007.320000    3.6794596651E-22    1.0572695563E-02
 4007.360000    3.9096884464E-22    1.1234243463E-02
 4007.400000    4.1480093609E-22    1.1919043598E-02
 4007.440000    4.3898725444E-22    1.2614022220E-02
 4007.480000    4.6302401092E-22    1.3304703275E-02
 4007.520000    4.8641184631E-22    1.3976737992E-02
 4007.560000    5.0876112707E-22    1.4618930496E-02
 4007.600000    5.2989999121E-22    1.5226342441E-02
 4007.640000    5.4996294667E-22    1.5802838827E-02
 4007.680000    5.6939396001E-22    1.6361176755E-02
 4007.720000    5.8890500802E-22    1.6921814429E-02
 4007.760000    6.0937563408E-22    1.7510024973E-02
 4007.800000    6.3174371513E-22    1.8152757692E-02
 4007.840000    6.5691605960E-22    1.8876069153E-02
 4007.880000    6.8571325105E-22    1.9703538309E-02
 4007.920000    7.1884621141E-22    2.0655593053E-02
 4007.960000    7.5691248062E-22    2.1749403319E-02
 4008.000000    8.0039815635E-22    2.2998936818E-02
 4008.040000    8.4967373789E-22    2.4414839612E-02
 4008.080000    9.0497540501E-22    2.6003898180E-02
 4008.120000    9.6636600073E-22    2.7767918276E-02
 4008.160000    1.0336723090E-21    2.9701922646E-02
 4008.200000    1.1063980796E-21    3.1791651849E-02
 4008.240000    1.1836168893E-21    3.4010485704E-02
 4008.280000    1.2638565562E-21    3.6316121985E-02
 4008.320000    1.3449979256E-21    3.8647668121E-02
 4008.360000    1.4242240371E-21    4.0924180526E-02
 4008.400000    1.4980498787E-21    4.3045519579E-02
 4008.440000    1.5625768233E-21    4.4899660684E-02
 4008.480000    1.6137496424E-21    4.6370079404E-02
 4008.520000    1.6479197282E-21    4.7351935296E-02
 4008.560000    1.6623788336E-21    4.7767408580E-02
 4008.600000    1.6558239138E-21    4.7579057088E-02
 4008.640000    1.6285942609E-21    4.6796630166E-02
 4008.680000    1.5826029672E-21    4.5475099313E-02
 4008.720000    1.5209853331E-21    4.3704555412E-02
 4008.760000    1.4475776223E-21    4.1595231085E-02
 4008.800000    1.3663741100E-21    3.9261899312E-02
 4008.840000    1.2810839293E-21    3.6811139698E-02
 4008.880000    1.1948481018E-21    3.4333207518E-02
 4008.920000    1.1101175148E-21    3.1898527476E-02
 4008.960000    1.0286558912E-21    2.9557779038E-02
 4009.000000    9.5161897171E-22    2.7344171686E-02
 4009.040000    8.7966878496E-22    2.5276728395E-02
 4009.080000    8.1309253990E-22    2.3363701932E-02
 4009.120000    7.5190939564E-22    2.1605642824E-02
 4009.160000    6.9595955091E-22    1.9997959281E-02
 4009.200000    6.4497039141E-22    1.8532817903E-02
 4009.240000    5.9860732680E-22    1.7200604447E-02
 4009.280000    5.5650838372E-22    1.5990917838E-02
 4009.320000    5.1830762258E-22    1.4893243031E-02
 4009.360000    4.8365011632E-22    1.3897381420E-02
 4009.400000    4.5220088754E-22    1.2993707643E-02
 4009.440000    4.2364973514E-22    1.2173308264E-02
 4009.480000    3.9771320430E-22    1.1428038389E-02
 4009.520000    3.7413492974E-22    1.0750531523E-02
 4009.560000    3.5268473982E-22    1.0134173827E-02
 4009.600000    3.3315722301E-22    9.5730629332E-03
 4009.640000    3.1536998142E-22    9.0619577511E-03
 4009.680000    2.9916178857E-22    8.5962255396E-03
 4009.720000    2.8439082464E-22    8.1717911959E-03
 4009.760000    2.7093300537E-22    7.7850892370E-03
 4009.800000    2.5868050954E-22    7.4330214876E-03
 4009.840000    2.4754050889E-22    7.1129205867E-03
 4009.880000    2.3743411745E-22    6.8225197949E-03
 4009.920000    2.2829551690E-22    6.5599278651E-03
 4009.960000    2.2007131845E-22    6.3236107032E-03
 4010.000000    2.1271997618E-22    6.1123745141E-03
 4010.040000    2.0621121588E-22    5.9253493870E-03
 4010.080000    2.0052521499E-22    5.7619657333E-03
 4010.120000    1.9565112068E-22    5.6219117038E-03
 4010.160000    1.9158422586E-22    5.5050520431E-03
 4010.200000    1.8832070347E-22    5.4112767829E-03
 4010.240000    1.8584836414E-22    5.3402356698E-03
 4010.280000    1.8411558756E-22    5.2904454262E-03
 4010.320000    1.8302597185E-22    5.2591360053E-03
 4010.360000    1.8250942552E-22    5.2442933717E-03
 4010.400000    1.8227464501E-22    5.2375471016E-03
 4010.440000    1.8199182404E-22    5.2294204193E-03
 4010.480000    1.8129408188E-22    5.2093712380E-03
 4010.520000    1.7987776669E-22    5.1686743131E-03
 4010.560000    1.7761393504E-22    5.1036245367E-03
 4010.600000    1.7460223738E-22    5.0170853017E-03
 4010.640000    1.7112586785E-22    4.9171940130E-03
 4010.680000    1.6753573674E-22    4.8140338573E-03
 4010.720000    1.6413310087E-22    4.7162612590E-03
 4010.760000    1.6110250186E-22    4.6291789056E-03
 4010.800000    1.5850750111E-22    4.5546131936E-03
 4010.840000    1.5633332191E-22    4.4921395239E-03
 4010.880000    1.5454170743E-22    4.4406586105E-03
 4010.920000    1.5309950950E-22    4.3992179616E-03
 4010.960000    1.5196377618E-22    4.3665833802E-03
 4011.000000    1.5105416998E-22    4.3404464190E-03
 4011.040000    1.5024401901E-22    4.3171672412E-03
 4011.080000    1.4938382051E-22    4.2924499792E-03
 4011.120000    1.4834581413E-22    4.2626235198E-03
 4011.160000    1.4706756590E-22    4.2258938619E-03
 4011.200000    1.4557378436E-22    4.1829709905E-03
 4011.240000    1.4390594842E-22    4.1350467752E-03
 4011.280000    1.4233721563E-22    4.0899702269E-03
 4011.320000    1.4096353941E-22    4.0504985061E-03
 4011.360000    1.3994691202E-22    4.0212863583E-03
 4011.400000    1.3934389689E-22    4.0039590984E-03
 4011.440000    1.3924087588E-22    4.0009988546E-03
 4011.480000    1.3968444340E-22    4.0137444878E-03
 4011.520000    1.4066913819E-22    4.0420390724E-03
 4011.560000    1.4219033479E-22    4.0857496983E-03
 4011.600000    1.4419942321E-22    4.1434795886E-03
 4011.640000    1.4663838929E-22    4.2135617425E-03
 4011.680000    1.4944505121E-22    4.2942094047E-03
 4011.720000    1.5257186882E-22    4.3840565390E-03
 4011.760000    1.5600629828E-22    4.4827427059E-03
 4011.800000    1.5978358077E-22    4.5912805389E-03
 4011.840000    1.6398492626E-22    4.7120035550E-03
 4011.880000    1.6872231535E-22    4.8481294463E-03
 4011.920000    1.7411829440E-22    5.0031795050E-03
 4011.960000    1.8028942517E-22    5.1805030602E-03
 4012.000000    1.8733705385E-22    5.3830122308E-03
 4012.040000    1.9534416076E-22    5.6130914038E-03
 4012.080000    2.0437509899E-22    5.8725897247E-03
 4012.120000    2.1447547827E-22    6.1628177609E-03
 4012.160000    2.2567064973E-22    6.4845039603E-03
 4012.200000    2.3796235058E-22    6.8376982412E-03
 4012.240000    2.5082190593E-22    7.2072094635E-03
 4012.280000    2.6518029750E-22    7.6197888002E-03
 4012.320000    2.8041018316E-22    8.0574099706E-03
 4012.360000    2.9630879288E-22    8.5142465057E-03
 4012.400000    3.1257593044E-22    8.9816724562E-03
 4012.440000    3.2879822631E-22    9.4478099091E-03
 4012.480000    3.4444436220E-22    9.8973917675E-03
 4012.520000    3.5887267770E-22    1.0311980324E-02
 4012.560000    3.7139635000E-22    1.0671840159E-02
 4012.600000    3.8130222690E-22    1.0956479291E-02
 4012.640000    3.8795997944E-22    1.1147785617E-02
 4012.680000    3.9090068183E-22    1.1232284847E-02
 4012.720000    3.8988850758E-22    1.1203200658E-02
 4012.760000    3.8495893302E-22    1.1061552438E-02
 4012.800000    3.7641252802E-22    1.0815976874E-02
 4012.840000    3.6476616692E-22    1.0481326025E-02
 4012.880000    3.5067575161E-22    1.0076446817E-02
 4012.920000    3.3485053023E-22    9.6217190494E-03
 4012.960000    3.1797736956E-22    9.1368794067E-03
 4013.000000    3.0066629727E-22    8.6394566494E-03
 4013.040000    2.8342039802E-22    8.1439065984E-03
 4013.080000    2.6662694932E-22    7.6613574290E-03
 4013.120000    2.5054688408E-22    7.1993068837E-03
 4013.160000    2.3539699746E-22    6.7639844355E-03
 4013.200000    2.2126732242E-22    6.3579771239E-03
 4013.240000    2.0820696788E-22    5.9826960637E-03
 4013.280000    1.9622364808E-22    5.6383629178E-03
 4013.320000    1.8525171528E-22    5.3230913405E-03
 4013.360000    1.7534565861E-22    5.0384470425E-03
 4013.400000    1.6641376271E-22    4.7817946402E-03
 4013.440000    1.5840766173E-22    4.5517443722E-03
 4013.480000    1.5128095737E-22    4.3469630118E-03
 4013.520000    1.4499822791E-22    4.1664327383E-03
 4013.560000    1.3951522701E-22    4.0088821616E-03
 4013.600000    1.3481449205E-22    3.8738095037E-03
 4013.640000    1.3088462430E-22    3.7608872294E-03
 4013.680000    1.2772692106E-22    3.6701526161E-03
 4013.720000    1.2535537894E-22    3.6020078472E-03
 4013.760000    1.2379447786E-22    3.5571563380E-03
 4013.800000    1.2307231630E-22    3.5364054802E-03
 4013.840000    1.2320637091E-22    3.5402574553E-03
 4013.880000    1.2417429440E-22    3.5680701269E-03
 4013.920000    1.2587002393E-22    3.6167958468E-03
 4013.960000    1.2805017773E-22    3.6794411927E-03
 4014.000000    1.3030466486E-22    3.7442224602E-03
 4014.040000    1.3211452034E-22    3.7962275173E-03
 4014.080000    1.3303342999E-22    3.8226318073E-03
 4014.120000    1.3292284010E-22    3.8194540765E-03
 4014.160000    1.3205072368E-22    3.7943943606E-03
 4014.200000    1.3095310530E-22    3.7628549878E-03
 4014.240000    1.3017059971E-22    3.7403701828E-03
 4014.280000    1.3003743069E-22    3.7365436546E-03
 4014.320000    1.3056905500E-22    3.7518195443E-03
 4014.360000    1.3154252255E-22    3.7797915212E-03
 4014.400000    1.3245707082E-22    3.8060704896E-03
 4014.440000    1.3252873637E-22    3.8081297540E-03
 4014.480000    1.3186168306E-22    3.7889623975E-03
 4014.520000    1.3008794881E-22    3.7379952609E-03
 4014.560000    1.2731468742E-22    3.6583073420E-03
 4014.600000    1.2375450697E-22    3.5560077994E-03
 4014.640000    1.1967994766E-22    3.4389279044E-03
 4014.680000    1.1545025561E-22    3.3173903678E-03
 4014.720000    1.1147914562E-22    3.2032830239E-03
 4014.760000    1.0812788399E-22    3.1069866319E-03
 4014.800000    1.0563561748E-22    3.0353729237E-03
 4014.840000    1.0409047846E-22    2.9909743275E-03
 4014.880000    1.0352069704E-22    2.9746020173E-03
 4014.920000    1.0403754051E-22    2.9894531890E-03
 4014.960000    1.0534905080E-22    3.0271386110E-03
 4015.000000    1.0754944342E-22    3.0903655066E-03
 4015.040000    1.1059606372E-22    3.1779082218E-03
 4015.080000    1.1442780872E-22    3.2880110005E-03
 4015.120000    1.1894588776E-22    3.4178351558E-03
 4015.160000    1.2399129877E-22    3.5628118628E-03
 4015.200000    1.2932205870E-22    3.7159878912E-03
 4015.240000    1.3460158001E-22    3.8676916104E-03
 4015.280000    1.3941006505E-22    4.0058603988E-03
 4015.320000    1.4329107830E-22    4.1173788697E-03
 4015.360000    1.4583185164E-22    4.1903863911E-03
 4015.400000    1.4675435054E-22    4.2168938158E-03
 4015.440000    1.4596795120E-22    4.1942971262E-03
 4015.480000    1.4357676805E-22    4.1255879847E-03
 4015.520000    1.3982522545E-22    4.0177897714E-03
 4015.560000    1.3505868432E-22    3.8808262146E-03
 4015.600000    1.2969955164E-22    3.7268349129E-03
 4015.640000    1.2420027740E-22    3.5688167319E-03
 4015.680000    1.1895398536E-22    3.4180678352E-03
 4015.720000    1.1421226758E-22    3.2818175618E-03
 4015.760000    1.1005564155E-22    3.1623795311E-03
 4015.800000    1.0641857400E-22    3.0578706861E-03
 4015.840000    1.0315910299E-22    2.9642118400E-03
 4015.880000    1.0015614785E-22    2.8779238158E-03
 4015.920000    9.7385314860E-23    2.7983056753E-03
 4015.960000    9.4921084185E-23    2.7274975592E-03
 4016.000000    9.2877863948E-23    2.6687869128E-03
 4016.040000    9.1351926177E-23    2.6249400522E-03
 4016.080000    9.0400447985E-23    2.5975999257E-03
 4016.120000    9.0049650388E-23    2.5875199778E-03
 4016.160000    9.0311876406E-23    2.5950548772E-03
 4016.200000    9.1201032430E-23    2.6206042154E-03
 4016.240000    9.2739773520E-23    2.6648189713E-03
 4016.280000    9.4970427780E-23    2.7289154163E-03
 4016.320000    9.7957031215E-23    2.8147335846E-03
 4016.360000    1.0178965499E-22    2.9248616146E-03
 4016.400000    1.0658896375E-22    3.0627667283E-03
 4016.440000    1.1250429780E-22    3.2327401261E-03
 4016.480000    1.1971184272E-22    3.4398443891E-03
 4016.520000    1.2838431862E-22    3.6890425208E-03
 4016.560000    1.3865793617E-22    3.9842484493E-03
 4016.600000    1.5052882222E-22    4.3253508821E-03
 4016.640000    1.6371004828E-22    4.7041051093E-03
 4016.680000    1.7748692861E-22    5.0999750869E-03
 4016.720000    1.9073361150E-22    5.4806101751E-03
 4016.760000    2.0226421127E-22    5.8119346961E-03
 4016.800000    2.1138086810E-22    6.0738960870E-03
 4016.840000    2.1811980678E-22    6.2675352449E-03
 4016.880000    2.2294697903E-22    6.4062409986E-03
 4016.920000    2.2623415097E-22    6.5006958137E-03
 4016.960000    2.2793301241E-22    6.5495115268E-03
 4017.000000    2.2761746520E-22    6.5404444766E-03
 4017.040000    2.2476121137E-22    6.4583718221E-03
 4017.080000    2.1923792471E-22    6.2996636591E-03
 4017.120000    2.1129492510E-22    6.0714265691E-03
 4017.160000    2.0162549592E-22    5.7935816128E-03
 4017.200000    1.9111372123E-22    5.4915323888E-03
 4017.240000    1.8058951661E-22    5.1891259987E-03
 4017.280000    1.7067464780E-22    4.9042284894E-03
 4017.320000    1.6179783004E-22    4.6491587227E-03
 4017.360000    1.5415125138E-22    4.4294391019E-03
 4017.400000    1.4780038123E-22    4.2469508487E-03
 4017.440000    1.4272173367E-22    4.1010191104E-03
 4017.480000    1.3885188360E-22    3.9898214065E-03
 4017.520000    1.3611089004E-22    3.9110606832E-03
 4017.560000    1.3442047974E-22    3.8624878080E-03
 4017.600000    1.3371352256E-22    3.8421738388E-03
 4017.640000    1.3393877595E-22    3.8486463532E-03
 4017.680000    1.3506275654E-22    3.8809432273E-03
 4017.720000    1.3667903234E-22    3.9273858944E-03
 4017.760000    1.3957001282E-22    4.0104563973E-03
 4017.800000    1.4335412893E-22    4.1191905899E-03
 4017.840000    1.4804160932E-22    4.2538823861E-03
 4017.880000    1.5363086091E-22    4.4144860096E-03
 4017.920000    1.6008343006E-22    4.5998965193E-03
 4017.960000    1.6732640471E-22    4.8080188333E-03
 4018.000000    1.7528050536E-22    5.0365749048E-03
 4018.040000    1.8393108435E-22    5.2851438429E-03
 4018.080000    1.9337190234E-22    5.5564198005E-03
 4018.120000    2.0376845118E-22    5.8551580821E-03
 4018.160000    2.1526931055E-22    6.1856280313E-03
 4018.200000    2.2793769776E-22    6.5496461574E-03
 4018.240000    2.4172860283E-22    6.9459191272E-03
 4018.280000    2.5648893927E-22    7.3700480967E-03
 4018.320000    2.7195461242E-22    7.8144444719E-03
 4018.360000    2.8773885565E-22    8.2679947581E-03
 4018.400000    3.0332984331E-22    8.7159919670E-03
 4018.440000    3.1812343202E-22    9.1410764196E-03
 4018.480000    3.3153840368E-22    9.5265471794E-03
 4018.520000    3.4302268739E-22    9.8565408374E-03
 4018.560000    3.5238452451E-22    1.0125547330E-02
 4018.600000    3.5977415843E-22    1.0337883805E-02
 4018.640000    3.6572667080E-22    1.0508925499E-02
 4018.680000    3.7106844248E-22    1.0662417943E-02
 4018.720000    3.7676172951E-22    1.0826010959E-02
 4018.760000    3.8375613452E-22    1.1026990781E-02
 4018.800000    3.9290139249E-22    1.1289774008E-02
 4018.840000    4.0488768946E-22    1.1634192700E-02
 4018.880000    4.2029661798E-22    1.2076958555E-02
 4018.920000    4.3960058858E-22    1.2631645990E-02
 4018.960000    4.6319327884E-22    1.3309567082E-02
 4019.000000    4.9139880463E-22    1.4120035098E-02
 4019.040000    5.2445694902E-22    1.5069940052E-02
 4019.080000    5.6248168836E-22    1.6162556984E-02
 4019.120000    6.0538916727E-22    1.7395476361E-02
 4019.160000    6.5277733927E-22    1.8757145631E-02
 4019.200000    7.0380292127E-22    2.0223333587E-02
 4019.240000    7.5700846639E-22    2.1752161410E-02
 4019.280000    8.1025368897E-22    2.3282129339E-02
 4019.320000    8.6062752783E-22    2.4729589866E-02
 4019.360000    9.0466276501E-22    2.5994914667E-02
 4019.400000    9.3873191234E-22    2.6973870154E-02
 4019.440000    9.5966047523E-22    2.7575239224E-02
 4019.480000    9.6538144087E-22    2.7739627568E-02
 4019.520000    9.5538145227E-22    2.7452284195E-02
 4019.560000    9.3074197490E-22    2.6744284335E-02
 4019.600000    8.9377162698E-22    2.5681964676E-02
 4019.640000    8.4743129527E-22    2.4350404436E-02
 4019.680000    7.9481361966E-22    2.2838468674E-02
 4019.720000    7.3881652147E-22    2.1229427332E-02
 4019.760000    6.8197817514E-22    1.9596213255E-02
 4019.800000    6.2637644012E-22    1.7998532425E-02
 4019.840000    5.7355752305E-22    1.6480814116E-02
 4019.880000    5.2452060672E-22    1.5071769216E-02
 4019.920000    4.7977684669E-22    1.3786085458E-02
 4019.960000    4.3946056360E-22    1.2627622460E-02
 4020.000000    4.0345266966E-22    1.1592958310E-02
 4020.040000    3.7148677426E-22    1.0674438443E-02
 4020.080000    3.4322675400E-22    9.8624045628E-03
 4020.120000    3.1831724631E-22    9.1466455510E-03
 4020.160000    2.9641356880E-22    8.5172571760E-03
 4020.200000    2.7719781686E-22    7.9651046487E-03
 4020.240000    2.6038639603E-22    7.4820390614E-03
 4020.280000    2.4573255919E-22    7.0609702910E-03
 4020.320000    2.3302621491E-22    6.6958614922E-03
 4020.360000    2.2209236138E-22    6.3816840988E-03
 4020.400000    2.1278895179E-22    6.1143564848E-03
 4020.440000    2.0500467673E-22    5.8906802446E-03
 4020.480000    1.9865676999E-22    5.7082771432E-03
 4020.520000    1.9368683897E-22    5.5654693063E-03
 4020.560000    1.9006649873E-22    5.4614411101E-03
 4020.600000    1.8778221903E-22    5.3958037717E-03
 4020.640000    1.8683853195E-22    5.3686875181E-03
 4020.680000    1.8724873962E-22    5.3804745771E-03
 4020.720000    1.8902227259E-22    5.4314359298E-03
 4020.760000    1.9214311216E-22    5.5211112887E-03
 4020.800000    1.9654247934E-22    5.6475243333E-03
 4020.840000    2.0205516681E-22    5.8059279350E-03
 4020.880000    2.0836959529E-22    5.9873690597E-03
 4020.920000    2.1498061407E-22    6.1773325197E-03
 4020.960000    2.2117083271E-22    6.3552045528E-03
 4021.000000    2.2605575204E-22    6.4955696327E-03
 4021.040000    2.2872328107E-22    6.5722193989E-03
 4021.080000    2.2844467762E-22    6.5642139043E-03
 4021.120000    2.2489001161E-22    6.4620728159E-03
 4021.160000    2.1823179299E-22    6.2707530981E-03
 4021.200000    2.0908022367E-22    6.0077885186E-03
 4021.240000    1.9828831669E-22    5.6976898697E-03
 4021.280000    1.8673021076E-22    5.3655749767E-03
 4021.320000    1.7514092926E-22    5.0325642734E-03
 4021.360000    1.6404723086E-22    4.7137938384E-03
